date,close,open,high,low,交易量,涨跌幅
2019/6/29,1.34E+02,1.20E+02,1.37E+02,1.16E+02,14.31M,11.54%
2019/6/30,1.23E+02,1.34E+02,1.37E+02,1.21E+02,15.55M,-8.13%
2019/7/1,1.23E+02,1.23E+02,1.27E+02,1.14E+02,14.04M,0.08%
2019/7/2,1.19E+02,1.23E+02,1.24E+02,1.13E+02,12.65M,-3.55%
2019/7/3,1.22E+02,1.19E+02,1.23E+02,1.17E+02,10.29M,2.39%
2019/7/4,1.20E+02,1.22E+02,1.27E+02,1.19E+02,11.51M,-1.47%
2019/7/5,1.18E+02,1.20E+02,1.21E+02,1.17E+02,10.03M,-1.13%
2019/7/6,1.18E+02,1.18E+02,1.22E+02,1.17E+02,8.78M,0.01%
2019/7/7,1.20E+02,1.18E+02,1.20E+02,1.17E+02,8.44M,1.01%
2019/7/8,1.23E+02,1.20E+02,1.25E+02,1.18E+02,8.56M,2.90%
2019/7/9,1.19E+02,1.23E+02,1.24E+02,1.18E+02,8.37M,-3.14%
2019/7/10,1.08E+02,1.19E+02,1.20E+02,1.03E+02,13.78M,-9.17%
2019/7/11,1.03E+02,1.08E+02,1.08E+02,9.55E+01,15.60M,-4.88%
2019/7/12,1.05E+02,1.03E+02,1.07E+02,1.01E+02,11.38M,1.80%
2019/7/13,1.01E+02,1.05E+02,1.05E+02,9.78E+01,11.26M,-3.48%
2019/7/14,8.97E+01,1.01E+02,1.02E+02,8.81E+01,14.72M,-11.40%
2019/7/15,9.04E+01,8.97E+01,9.44E+01,8.49E+01,15.07M,0.84%
2019/7/16,7.95E+01,9.04E+01,9.18E+01,7.67E+01,16.92M,-12.05%
2019/7/17,9.00E+01,7.95E+01,9.44E+01,7.70E+01,19.62M,13.16%
2019/7/18,1.01E+02,9.00E+01,1.04E+02,8.70E+01,18.76M,12.32%
2019/7/19,9.82E+01,1.01E+02,1.01E+02,9.51E+01,13.87M,-2.81%
2019/7/20,1.00E+02,9.82E+01,1.05E+02,9.75E+01,13.06M,2.08%
2019/7/21,9.97E+01,1.00E+02,1.01E+02,9.66E+01,9.93M,-0.63%
2019/7/22,9.53E+01,9.97E+01,1.01E+02,9.15E+01,10.05M,-4.39%
2019/7/23,9.02E+01,9.53E+01,9.53E+01,8.87E+01,10.12M,-5.31%
2019/7/24,9.44E+01,9.02E+01,9.73E+01,8.73E+01,11.88M,4.62%
2019/7/25,9.32E+01,9.44E+01,9.64E+01,9.17E+01,8.99M,-1.21%
2019/7/26,9.40E+01,9.33E+01,9.45E+01,9.02E+01,7.23M,0.81%
2019/7/27,8.88E+01,9.40E+01,9.59E+01,8.71E+01,9.28M,-5.53%
2019/7/28,8.98E+01,8.88E+01,9.08E+01,8.41E+01,8.40M,1.12%
2019/7/29,9.04E+01,8.99E+01,9.20E+01,8.78E+01,8.40M,0.64%
2019/7/30,9.02E+01,9.04E+01,9.24E+01,8.87E+01,7.38M,-0.22%
2019/7/31,9.88E+01,9.02E+01,9.99E+01,8.99E+01,9.46M,9.55%
2019/8/1,9.87E+01,9.88E+01,1.00E+02,9.59E+01,8.77M,-0.12%
2019/8/2,9.48E+01,9.87E+01,9.88E+01,9.27E+01,9.42M,-3.95%
2019/8/3,9.42E+01,9.48E+01,9.66E+01,9.37E+01,8.28M,-0.61%
2019/8/4,9.27E+01,9.42E+01,9.47E+01,9.05E+01,8.48M,-1.58%
2019/8/5,9.65E+01,9.27E+01,1.06E+02,9.27E+01,15.38M,4.10%
2019/8/6,9.30E+01,9.65E+01,9.92E+01,9.12E+01,11.28M,-3.58%
2019/8/7,9.05E+01,9.30E+01,9.43E+01,8.78E+01,10.54M,-2.69%
2019/8/8,9.02E+01,9.06E+01,9.21E+01,8.81E+01,10.68M,-0.37%
2019/8/9,8.43E+01,9.02E+01,9.04E+01,8.28E+01,11.34M,-6.52%
2019/8/10,8.55E+01,8.43E+01,8.74E+01,8.26E+01,11.08M,1.40%
2019/8/11,9.01E+01,8.55E+01,9.15E+01,8.54E+01,9.97M,5.37%
2019/8/12,8.58E+01,9.01E+01,9.01E+01,8.55E+01,9.73M,-4.80%
2019/8/13,8.49E+01,8.58E+01,8.65E+01,8.34E+01,9.72M,-1.04%
2019/8/14,7.60E+01,8.49E+01,8.62E+01,7.52E+01,13.15M,-10.49%
