date,close,open,high,low,交易量,涨跌幅
2020/9/16,2.81E-03,2.83E-03,2.84E-03,2.80E-03,718.83M,-0.70%
2020/9/17,2.81E-03,2.81E-03,2.81E-03,2.78E-03,708.80M,0.00%
2020/9/18,2.79E-03,2.81E-03,2.81E-03,2.75E-03,596.84M,-0.72%
2020/9/19,2.79E-03,2.79E-03,2.80E-03,2.78E-03,895.70M,0.10%
2020/9/20,2.77E-03,2.79E-03,2.79E-03,2.76E-03,899.33M,-0.62%
2020/9/21,2.60E-03,2.77E-03,2.79E-03,2.60E-03,1.37B,-6.07%
2020/9/22,2.64E-03,2.60E-03,2.64E-03,2.60E-03,695.67M,1.49%
2020/9/23,2.54E-03,2.64E-03,2.64E-03,2.54E-03,499.13M,-3.78%
2020/9/24,2.63E-03,2.54E-03,2.63E-03,2.54E-03,389.88M,3.42%
2020/9/25,2.70E-03,2.63E-03,2.71E-03,2.63E-03,512.68M,2.81%
2020/9/26,2.70E-03,2.70E-03,2.73E-03,2.68E-03,312.44M,-0.26%
2020/9/27,2.70E-03,2.70E-03,2.72E-03,2.69E-03,236.02M,-0.07%
2020/9/28,2.65E-03,2.70E-03,2.73E-03,2.65E-03,360.13M,-1.67%
2020/9/29,2.67E-03,2.64E-03,2.70E-03,2.64E-03,412.72M,0.84%
2020/9/30,2.64E-03,2.67E-03,2.67E-03,2.63E-03,347.86M,-1.41%
2020/10/1,2.63E-03,2.64E-03,2.67E-03,2.61E-03,647.65M,-0.39%
2020/10/2,2.59E-03,2.62E-03,2.62E-03,2.56E-03,1.05B,-1.31%
2020/10/3,2.60E-03,2.59E-03,2.62E-03,2.59E-03,344.65M,0.22%
2020/10/4,2.63E-03,2.59E-03,2.64E-03,2.59E-03,363.72M,1.43%
2020/10/5,2.61E-03,2.63E-03,2.64E-03,2.60E-03,293.69M,-0.72%
2020/10/6,2.60E-03,2.62E-03,2.62E-03,2.58E-03,535.58M,-0.57%
2020/10/7,2.59E-03,2.60E-03,2.61E-03,2.57E-03,748.39M,-0.19%
2020/10/8,2.61E-03,2.59E-03,2.62E-03,2.58E-03,613.22M,0.61%
2020/10/9,2.66E-03,2.61E-03,2.66E-03,2.61E-03,498.97M,1.75%
2020/10/10,2.66E-03,2.66E-03,2.70E-03,2.66E-03,445.72M,0.25%
2020/10/11,2.67E-03,2.66E-03,2.69E-03,2.66E-03,250.99M,0.36%
2020/10/12,2.67E-03,2.67E-03,2.68E-03,2.64E-03,421.86M,-0.15%
2020/10/13,2.64E-03,2.67E-03,2.67E-03,2.64E-03,283.63M,-1.11%
2020/10/14,2.64E-03,2.64E-03,2.64E-03,2.63E-03,216.78M,0.02%
2020/10/15,2.60E-03,2.64E-03,2.64E-03,2.58E-03,315.01M,-1.66%
2020/10/16,2.60E-03,2.60E-03,2.61E-03,2.57E-03,443.62M,0.32%
2020/10/17,2.58E-03,2.60E-03,2.60E-03,2.58E-03,143.99M,-0.78%
2020/10/18,2.59E-03,2.58E-03,2.60E-03,2.58E-03,157.77M,0.27%
2020/10/19,2.59E-03,2.59E-03,2.60E-03,2.58E-03,483.62M,0.07%
2020/10/20,2.59E-03,2.59E-03,2.60E-03,2.59E-03,417.19M,0.09%
2020/10/21,2.62E-03,2.59E-03,2.65E-03,2.59E-03,436.14M,1.12%
2020/10/22,2.65E-03,2.62E-03,2.67E-03,2.62E-03,323.52M,0.92%
2020/10/23,2.64E-03,2.65E-03,2.69E-03,2.64E-03,242.49M,-0.23%
2020/10/24,2.64E-03,2.64E-03,2.64E-03,2.62E-03,212.47M,-0.19%
2020/10/25,2.65E-03,2.64E-03,2.67E-03,2.62E-03,297.03M,0.63%
2020/10/26,2.67E-03,2.65E-03,2.85E-03,2.65E-03,1.88B,0.46%
2020/10/27,2.67E-03,2.66E-03,2.70E-03,2.65E-03,578.01M,0.19%
2020/10/28,2.58E-03,2.67E-03,2.68E-03,2.58E-03,437.96M,-3.37%
2020/10/29,2.57E-03,2.58E-03,2.61E-03,2.57E-03,289.76M,-0.26%
2020/10/30,2.58E-03,2.57E-03,2.59E-03,2.54E-03,440.78M,0.38%
2020/10/31,2.57E-03,2.58E-03,2.59E-03,2.56E-03,260.16M,-0.64%
2020/11/1,2.57E-03,2.57E-03,2.58E-03,2.56E-03,132.64M,0.31%
2020/11/2,2.52E-03,2.57E-03,2.58E-03,2.52E-03,291.69M,-2.21%
2020/11/3,2.51E-03,2.52E-03,2.52E-03,2.50E-03,333.69M,-0.14%
2020/11/4,2.55E-03,2.51E-03,2.55E-03,2.50E-03,279.16M,1.27%
2020/11/5,2.64E-03,2.55E-03,2.65E-03,2.55E-03,341.11M,3.48%
2020/11/6,2.76E-03,2.64E-03,2.79E-03,2.64E-03,922.11M,4.64%
2020/11/7,2.67E-03,2.76E-03,2.81E-03,2.67E-03,748.75M,-3.16%
2020/11/8,2.70E-03,2.68E-03,2.73E-03,2.67E-03,243.61M,1.13%
2020/11/9,2.67E-03,2.71E-03,2.76E-03,2.67E-03,438.71M,-1.04%
2020/11/10,2.76E-03,2.67E-03,2.87E-03,2.66E-03,807.09M,3.33%
2020/11/11,2.76E-03,2.76E-03,2.83E-03,2.76E-03,561.28M,-0.11%
2020/11/12,2.78E-03,2.76E-03,2.78E-03,2.73E-03,209.47M,0.70%
2020/11/13,2.81E-03,2.78E-03,2.82E-03,2.78E-03,373.60M,1.23%
2020/11/14,2.77E-03,2.82E-03,2.82E-03,2.73E-03,308.00M,-1.51%
2020/11/15,2.77E-03,2.77E-03,2.80E-03,2.73E-03,324.11M,0.10%
2020/11/16,2.89E-03,2.77E-03,2.92E-03,2.77E-03,1.35B,4.27%
2020/11/17,2.94E-03,2.89E-03,2.95E-03,2.89E-03,920.89M,1.72%
2020/11/18,2.91E-03,2.94E-03,2.98E-03,2.85E-03,1.02B,-1.06%
2020/11/19,2.91E-03,2.91E-03,2.95E-03,2.88E-03,567.33M,-0.06%
2020/11/20,2.99E-03,2.91E-03,3.00E-03,2.91E-03,880.46M,2.76%
2020/11/21,3.51E-03,2.98E-03,3.53E-03,2.98E-03,3.29B,17.66%
2020/11/22,3.34E-03,3.52E-03,3.52E-03,3.23E-03,2.12B,-4.92%
2020/11/23,3.69E-03,3.36E-03,3.69E-03,3.26E-03,1.97B,10.37%
2020/11/24,4.27E-03,3.68E-03,4.27E-03,3.66E-03,5.89B,15.76%
2020/11/25,3.71E-03,4.27E-03,4.27E-03,3.71E-03,2.83B,-13.01%
2020/11/26,3.25E-03,3.69E-03,3.73E-03,3.04E-03,3.25B,-12.45%
2020/11/27,3.28E-03,3.25E-03,3.32E-03,3.15E-03,1.02B,0.73%
2020/11/28,3.39E-03,3.28E-03,3.42E-03,3.27E-03,716.03M,3.64%
2020/11/29,3.44E-03,3.40E-03,3.48E-03,3.37E-03,577.06M,1.24%
2020/11/30,3.56E-03,3.44E-03,3.57E-03,3.44E-03,847.54M,3.62%
2020/12/1,3.32E-03,3.56E-03,3.57E-03,3.32E-03,1.03B,-6.67%
2020/12/2,3.37E-03,3.32E-03,3.40E-03,3.32E-03,591.00M,1.35%
2020/12/3,3.43E-03,3.36E-03,3.44E-03,3.36E-03,662.66M,1.78%
