date,close,open,high,low,交易量,涨跌幅
2020/1/26,2.75E+02,2.61E+02,2.78E+02,2.53E+02,299.12K,5.12%
2020/1/27,2.98E+02,2.75E+02,3.23E+02,2.74E+02,484.37K,8.53%
2020/1/28,2.95E+02,2.99E+02,3.14E+02,2.78E+02,439.12K,-0.91%
2020/1/29,2.86E+02,2.96E+02,3.06E+02,2.80E+02,434.16K,-3.10%
2020/1/30,2.99E+02,2.86E+02,3.09E+02,2.84E+02,327.13K,4.49%
2020/1/31,2.73E+02,2.99E+02,2.99E+02,2.58E+02,370.65K,-8.78%
2020/2/1,2.78E+02,2.73E+02,2.90E+02,2.70E+02,259.93K,1.99%
2020/2/2,2.78E+02,2.78E+02,2.91E+02,2.71E+02,275.81K,-0.26%
2020/2/3,2.81E+02,2.77E+02,2.88E+02,2.76E+02,232.09K,1.27%
2020/2/4,2.71E+02,2.81E+02,2.84E+02,2.65E+02,235.76K,-3.59%
2020/2/5,3.01E+02,2.71E+02,3.09E+02,2.67E+02,363.03K,11.15%
2020/2/6,2.95E+02,3.02E+02,3.09E+02,2.87E+02,271.65K,-2.12%
2020/2/7,2.95E+02,2.95E+02,3.03E+02,2.88E+02,215.53K,0.14%
2020/2/8,3.36E+02,2.95E+02,3.49E+02,2.89E+02,582.63K,13.74%
2020/2/9,3.51E+02,3.36E+02,3.73E+02,3.24E+02,455.20K,4.46%
2020/2/10,3.53E+02,3.50E+02,3.60E+02,3.37E+02,355.78K,0.74%
2020/2/11,3.66E+02,3.53E+02,3.71E+02,3.47E+02,335.84K,3.51%
2020/2/12,3.66E+02,3.66E+02,3.79E+02,3.61E+02,247.25K,0.00%
2020/2/13,3.60E+02,3.66E+02,3.81E+02,3.49E+02,406.47K,-1.45%
2020/2/14,3.62E+02,3.61E+02,3.65E+02,3.49E+02,194.29K,0.42%
2020/2/15,3.11E+02,3.62E+02,3.63E+02,2.96E+02,407.93K,-14.09%
2020/2/16,2.85E+02,3.11E+02,3.23E+02,2.60E+02,609.96K,-8.47%
2020/2/17,3.12E+02,2.84E+02,3.22E+02,2.55E+02,649.81K,9.60%
2020/2/18,3.10E+02,3.13E+02,3.27E+02,2.84E+02,483.24K,-0.73%
2020/2/19,2.86E+02,3.11E+02,3.16E+02,2.85E+02,347.86K,-7.55%
2020/2/20,2.86E+02,2.86E+02,3.09E+02,2.76E+02,428.55K,-0.23%
2020/2/21,2.89E+02,2.85E+02,2.95E+02,2.82E+02,249.18K,1.05%
