date,close,open,high,low,交易量,涨跌幅
2020/11/4,8.32E-01,8.53E-01,8.53E-01,8.03E-01,1.82M,-2.35%
2020/11/5,8.62E-01,8.32E-01,8.66E-01,8.12E-01,1.95M,3.64%
2020/11/6,9.95E-01,8.63E-01,9.95E-01,8.63E-01,2.72M,15.38%
2020/11/7,1.08E+00,9.95E-01,1.20E+00,9.95E-01,7.96M,8.10%
2020/11/8,1.12E+00,1.08E+00,1.13E+00,1.04E+00,3.01M,3.77%
2020/11/9,1.03E+00,1.11E+00,1.12E+00,1.03E+00,2.10M,-7.92%
2020/11/10,1.18E+00,1.03E+00,1.20E+00,1.02E+00,4.50M,14.83%
2020/11/11,1.10E+00,1.18E+00,1.18E+00,1.10E+00,3.21M,-7.02%
2020/11/12,1.04E+00,1.09E+00,1.12E+00,1.03E+00,2.35M,-5.54%
2020/11/13,1.07E+00,1.04E+00,1.08E+00,1.03E+00,2.46M,3.02%
2020/11/14,1.03E+00,1.07E+00,1.07E+00,1.01E+00,2.66M,-3.17%
2020/11/15,1.19E+00,1.03E+00,1.19E+00,1.03E+00,5.89M,14.65%
2020/11/16,1.26E+00,1.19E+00,1.32E+00,1.19E+00,9.06M,6.42%
2020/11/17,1.24E+00,1.26E+00,1.28E+00,1.17E+00,5.00M,-1.38%
2020/11/18,1.13E+00,1.24E+00,1.24E+00,1.10E+00,4.64M,-9.17%
2020/11/19,1.12E+00,1.13E+00,1.16E+00,1.09E+00,3.26M,-1.27%
2020/11/20,1.14E+00,1.12E+00,1.21E+00,1.12E+00,3.48M,2.25%
2020/11/21,1.26E+00,1.14E+00,1.27E+00,1.14E+00,5.22M,10.35%
2020/11/22,1.19E+00,1.26E+00,1.26E+00,1.17E+00,4.85M,-5.70%
2020/11/23,1.28E+00,1.19E+00,1.34E+00,1.18E+00,6.80M,8.03%
2020/11/24,1.23E+00,1.29E+00,1.30E+00,1.21E+00,6.51M,-4.10%
2020/11/25,1.16E+00,1.23E+00,1.25E+00,1.16E+00,5.30M,-5.91%
2020/11/26,1.03E+00,1.15E+00,1.16E+00,9.73E-01,7.03M,-11.14%
2020/11/27,9.97E-01,1.03E+00,1.04E+00,9.77E-01,2.35M,-3.02%
2020/11/28,1.01E+00,9.99E-01,1.02E+00,9.72E-01,1.47M,1.73%
2020/11/29,1.03E+00,1.01E+00,1.03E+00,1.00E+00,960.64K,1.66%
2020/11/30,1.06E+00,1.03E+00,1.08E+00,1.03E+00,2.82M,2.94%
2020/12/1,1.20E+00,1.07E+00,1.22E+00,1.06E+00,13.82M,13.16%
2020/12/2,1.21E+00,1.20E+00,1.23E+00,1.19E+00,5.82M,0.96%
2020/12/3,1.25E+00,1.21E+00,1.25E+00,1.21E+00,3.17M,2.94%
2020/12/4,1.11E+00,1.25E+00,1.25E+00,1.11E+00,3.42M,-10.75%
2020/12/5,1.18E+00,1.11E+00,1.18E+00,1.11E+00,1.92M,5.70%
2020/12/6,1.15E+00,1.18E+00,1.18E+00,1.12E+00,1.46M,-2.26%
2020/12/7,1.19E+00,1.15E+00,1.19E+00,1.13E+00,2.28M,2.98%
2020/12/8,1.07E+00,1.19E+00,1.20E+00,1.07E+00,5.13M,-9.35%
2020/12/9,1.10E+00,1.07E+00,1.10E+00,1.07E+00,3.89M,2.10%
2020/12/10,1.05E+00,1.10E+00,1.10E+00,1.04E+00,1.78M,-4.35%
2020/12/11,1.02E+00,1.05E+00,1.05E+00,9.88E-01,2.37M,-2.89%
2020/12/12,1.05E+00,1.02E+00,1.07E+00,1.02E+00,1.31M,3.06%
2020/12/13,1.07E+00,1.05E+00,1.08E+00,1.04E+00,1.42M,1.94%
2020/12/14,1.06E+00,1.07E+00,1.07E+00,1.03E+00,1.05M,-1.09%
2020/12/15,1.13E+00,1.06E+00,1.13E+00,1.06E+00,2.34M,6.47%
2020/12/16,1.19E+00,1.13E+00,1.19E+00,1.11E+00,5.89M,5.15%
2020/12/17,1.14E+00,1.19E+00,1.19E+00,1.14E+00,4.52M,-3.91%
2020/12/18,1.16E+00,1.14E+00,1.16E+00,1.12E+00,2.41M,1.72%
2020/12/19,1.21E+00,1.16E+00,1.23E+00,1.16E+00,4.41M,4.68%
2020/12/20,1.14E+00,1.21E+00,1.21E+00,1.14E+00,2.98M,-6.40%
2020/12/21,1.07E+00,1.14E+00,1.15E+00,1.06E+00,2.49M,-6.10%
2020/12/22,1.12E+00,1.07E+00,1.15E+00,1.07E+00,5.50M,4.76%
2020/12/23,9.84E-01,1.11E+00,1.13E+00,9.54E-01,4.86M,-11.91%
2020/12/24,1.04E+00,9.77E-01,1.04E+00,9.51E-01,2.22M,6.01%
2020/12/25,1.03E+00,1.05E+00,1.05E+00,1.02E+00,1.38M,-1.19%
2020/12/26,9.84E-01,1.03E+00,1.03E+00,9.74E-01,1.38M,-4.55%
2020/12/27,9.99E-01,9.83E-01,1.01E+00,9.68E-01,2.28M,1.52%
2020/12/28,1.01E+00,1.00E+00,1.05E+00,1.00E+00,3.18M,1.43%
2020/12/29,1.08E+00,1.09E+00,1.09E+00,1.04E+00,6.20M,6.75%
2020/12/30,1.04E+00,1.08E+00,1.08E+00,1.02E+00,1.59M,-4.19%
2020/12/31,1.04E+00,1.04E+00,1.04E+00,9.90E-01,2.40M,0.45%
2021/1/1,1.14E+00,1.04E+00,1.14E+00,1.03E+00,3.79M,9.04%
2021/1/2,1.06E+00,1.13E+00,1.13E+00,1.06E+00,3.82M,-6.60%
2021/1/3,1.18E+00,1.06E+00,1.18E+00,1.05E+00,4.31M,11.42%
2021/1/4,1.32E+00,1.19E+00,1.32E+00,1.08E+00,13.09M,11.73%
2021/1/5,1.48E+00,1.32E+00,1.51E+00,1.19E+00,16.87M,12.03%
2021/1/6,1.44E+00,1.49E+00,1.54E+00,1.38E+00,9.99M,-2.43%
2021/1/7,1.40E+00,1.45E+00,1.53E+00,1.40E+00,8.77M,-3.13%
2021/1/8,1.64E+00,1.41E+00,1.81E+00,1.32E+00,20.16M,17.02%
2021/1/9,1.73E+00,1.63E+00,1.73E+00,1.51E+00,14.51M,5.69%
2021/1/10,1.62E+00,1.74E+00,1.92E+00,1.53E+00,13.90M,-6.34%
2021/1/11,1.41E+00,1.62E+00,1.62E+00,1.26E+00,12.48M,-12.75%
2021/1/12,1.44E+00,1.42E+00,1.54E+00,1.37E+00,9.31M,2.03%
2021/1/13,1.66E+00,1.44E+00,1.68E+00,1.41E+00,7.54M,15.12%
2021/1/14,1.70E+00,1.66E+00,1.72E+00,1.59E+00,5.66M,2.30%
2021/1/15,1.71E+00,1.70E+00,1.71E+00,1.59E+00,9.59M,0.81%
2021/1/16,1.77E+00,1.71E+00,1.87E+00,1.71E+00,9.08M,3.50%
2021/1/17,1.82E+00,1.77E+00,1.84E+00,1.65E+00,7.81M,2.77%
2021/1/18,1.91E+00,1.83E+00,1.93E+00,1.79E+00,8.00M,4.85%
2021/1/19,1.80E+00,1.92E+00,1.97E+00,1.80E+00,5.18M,-5.49%
2021/1/20,1.83E+00,1.80E+00,1.86E+00,1.69E+00,5.98M,1.63%
2021/1/21,1.53E+00,1.83E+00,1.83E+00,1.52E+00,6.50M,-16.28%
2021/1/22,1.67E+00,1.54E+00,1.68E+00,1.47E+00,4.74M,9.16%
2021/1/23,1.76E+00,1.75E+00,1.77E+00,1.65E+00,5.21M,5.11%
2021/1/24,1.97E+00,1.76E+00,1.97E+00,1.75E+00,5.26M,12.17%
2021/1/25,1.90E+00,1.97E+00,2.14E+00,1.90E+00,8.81M,-3.75%
2021/1/26,2.22E+00,1.90E+00,2.22E+00,1.90E+00,9.32M,16.94%
2021/1/27,1.89E+00,2.22E+00,2.22E+00,1.89E+00,7.54M,-15.00%
2021/1/28,1.92E+00,1.88E+00,2.00E+00,1.88E+00,6.70M,1.59%
2021/1/29,1.89E+00,1.92E+00,1.92E+00,1.81E+00,6.25M,-1.70%
2021/1/30,2.06E+00,1.88E+00,2.10E+00,1.82E+00,7.84M,9.43%
2021/1/31,2.49E+00,2.06E+00,2.49E+00,2.06E+00,13.37M,20.55%
2021/2/1,2.85E+00,2.47E+00,2.85E+00,2.35E+00,13.27M,14.48%
2021/2/2,2.97E+00,2.85E+00,2.97E+00,2.75E+00,8.22M,4.30%
2021/2/3,2.85E+00,2.98E+00,2.98E+00,2.77E+00,6.89M,-4.14%
2021/2/4,2.87E+00,2.85E+00,2.95E+00,2.70E+00,6.84M,0.94%
2021/2/5,3.13E+00,2.87E+00,3.40E+00,2.87E+00,7.46M,8.98%
2021/2/6,2.90E+00,3.54E+00,3.54E+00,2.87E+00,8.55M,-7.52%
2021/2/7,2.89E+00,2.91E+00,2.94E+00,2.71E+00,6.27M,-0.33%
2021/2/8,3.13E+00,2.88E+00,3.24E+00,2.81E+00,8.32M,8.54%
2021/2/9,3.37E+00,3.14E+00,3.49E+00,3.08E+00,9.99M,7.56%
2021/2/10,4.24E+00,3.37E+00,4.37E+00,3.24E+00,15.80M,25.76%
2021/2/11,4.12E+00,4.23E+00,4.34E+00,4.08E+00,7.32M,-2.76%
2021/2/12,4.16E+00,4.12E+00,4.28E+00,4.03E+00,5.12M,0.91%
2021/2/13,4.12E+00,4.20E+00,4.43E+00,3.98E+00,6.87M,-1.00%
